Business,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
Kai Sushi,Chicago,IL,Sushi Bars,41.86593563,-87.62710857,2,602,4
RL Restaurant,Chicago,IL,American (New),41.897007,-87.624961,3,722,4
Umai,Chicago,IL,Japanese,41.87227699,-87.63109243,2,859,4
La Nonna,Chicago,IL,Argentine,41.9429574,-87.7203016,2,274,4.5
Sticky Rice,Chicago,IL,Thai,41.95467,-87.68883,2,837,4
Hendrickx Belgian Bread Crafter,Chicago,IL,Bakeries,41.90023041,-87.62516785,2,503,4.5
Glenn's Diner,Chicago,IL,Diners,41.96162706,-87.67545982,2,1174,4
Sepia,Chicago,IL,American (New),41.883933,-87.6424,3,1097,4
Breakfast House,Chicago,IL,Breakfast & Brunch,41.89093018,-87.67210388,2,417,4.5
Bistro 6050,Chicago,IL,Empanadas,41.953133,-87.778753,1,235,5
Smoke Daddy,Chicago,IL,Barbeque,41.90353,-87.6727,2,1197,4
Butterfly Sushi Bar & Thai Cuisine,Chicago,IL,Thai,41.89091,-87.6562,2,1052,4
Iguana Cafe,Chicago,IL,Creperies,41.89176559,-87.64743042,2,714,4
Laschet's Inn,Chicago,IL,German,41.95381,-87.68198,2,474,4.5
Pastoral,Chicago,IL,Cheese Shops,41.8856159,-87.6260252,2,634,4
Tre Kronor,Chicago,IL,Breakfast & Brunch,41.97593075,-87.7109275,2,728,4
EL ideas,Chicago,IL,American (New),41.86275,-87.687,4,318,4.5
Goddess And The Baker,Chicago,IL,Cafes,41.881259,-87.625846,2,1003,4
Michael Jordan's Steak House,Chicago,IL,Steakhouses,41.8912043,-87.6239424,3,984,4
Copper Fox Gastropub,Chicago,IL,American (New),41.8932151,-87.6233697,2,654,4
LYFE Kitchen,Chicago,IL,American (New),41.88977154,-87.63083159,2,682,4
Mott St,Chicago,IL,Asian Fusion,41.90712542,-87.66738346,2,722,4
Osteria Via Stato,Chicago,IL,Italian,41.893095,-87.6282449,2,825,4
Jennivee's Bakery,Chicago,IL,Desserts,41.941845,-87.6539787,2,306,4.5
Kabobi Grill,Chicago,IL,Mediterranean,41.9680552,-87.70868808,2,577,4.5
Ada Street,Chicago,IL,Bars,41.9124416,-87.6620728,3,509,4
Dusek's Board & Beer,Chicago,IL,Bars,41.857871,-87.65739,2,910,4
Black Dog Gelato,Chicago,IL,Ice Cream & Frozen Yogurt,41.897614,-87.676732,1,598,4
Pollo Express,Chicago,IL,Mexican,41.85764,-87.65954,1,332,4.5
Cozy Noodles & Rice,Chicago,IL,Thai,41.9452487,-87.654386,2,1065,4
Dimo's Pizza,Chicago,IL,Pizza,41.94521,-87.65467,1,916,4
Cairo Kebab,Chicago,IL,Mediterranean,41.92543,-87.66681,1,267,4.5
The Crab Pad,Chicago,IL,Seafood,41.92744,-87.70424,2,459,4.5
Tiztal Cafe,Chicago,IL,Breakfast & Brunch,41.96621,-87.66657,2,534,4.5
etta,Chicago,IL,American (New),41.91073,-87.67417,2,433,4.5
Seoul Taco,Chicago,IL,Korean,41.89592334,-87.63139575,1,640,4
Metropolis Coffee Company,Chicago,IL,Coffee & Tea,41.994364,-87.657268,1,627,4.5
Eleven City Diner,Chicago,IL,Diners,41.86877,-87.62635,2,1845,3.5
Arbella,Chicago,IL,Tapas/Small Plates,41.89201628,-87.63182938,2,380,4.5
Cheesie's Pub and Grub,Chicago,IL,Sandwiches,41.9400049,-87.6538139,1,1150,4
Ora,Chicago,IL,Sushi Bars,41.975647,-87.668127,2,477,4.5
Giant,Chicago,IL,American (New),41.9171,-87.70746,3,410,4.5
Luella's Southern Kitchen,Chicago,IL,Southern,41.965223,-87.686103,2,683,4
Swift & Sons,Chicago,IL,American (Traditional),41.88690731,-87.6525045,4,598,4
Twin Anchors Restaurant & Tavern,Chicago,IL,American (Traditional),41.91268,-87.63832,2,800,4
3rd Coast Cafe,Chicago,IL,Breakfast & Brunch,41.90565,-87.63047,2,595,4
Lou Malnati's Pizzeria,Chicago,IL,Pizza,41.92915009,-87.65356921,2,757,4
Jimmy's Pizza Café,Chicago,IL,Pizza,41.97574745,-87.69218362,1,579,4.5
Pierrot Gourmet,Chicago,IL,Coffee & Tea,41.89581484,-87.62535348,2,636,4
Kinzie Chophouse,Chicago,IL,Steakhouses,41.8893789,-87.634279,3,745,4
Pasta Palazzo,Chicago,IL,Italian,41.91791534,-87.64884949,2,574,4
Fat Willy's Rib Shack,Chicago,IL,Barbeque,41.93047,-87.68871,2,1081,4
High Five Ramen,Chicago,IL,Ramen,41.883651,-87.648968,2,789,4
Wilde Bar & Restaurant,Chicago,IL,Pubs,41.93878553,-87.64453162,2,1105,4
Falafel & Grill,Chicago,IL,Middle Eastern,41.90589142,-87.67016602,1,454,4.5
River Roast,Chicago,IL,American (Traditional),41.88795793,-87.63218992,2,849,4
Happy Camper - Old Town,Chicago,IL,Pizza,41.9042336,-87.6343073,2,539,4
Joy Yee Noodle,Chicago,IL,Noodles,41.85412,-87.63391,2,1582,3.5
Mon Ami Gabi,Chicago,IL,French,41.924093,-87.636974,3,717,4
Forbidden Root,Chicago,IL,Breweries,41.8962684,-87.67138141,2,433,4.5
Bistro Campagne,Chicago,IL,French,41.96356,-87.68563,3,671,4
Burger Bar Chicago - Lincoln Park,Chicago,IL,Burgers,41.910173,-87.648924,2,1033,4
Prosecco,Chicago,IL,Italian,41.89521408,-87.63451385,3,644,4
India House Restaurant,Chicago,IL,Indian,41.8914851,-87.6301826,2,1340,3.5
NoMI Kitchen,Chicago,IL,American (New),41.89697058,-87.62518287,4,720,4
Jim's Original Hot Dog,Chicago,IL,Hot Dogs,41.86577,-87.64537,1,557,4
Papa's Cache Sabroso,Chicago,IL,Latin American,41.90268,-87.6902,2,504,4
Lost Lake,Chicago,IL,Tiki Bars,41.9321549,-87.7071975,2,525,4
Delilah's,Chicago,IL,Bars,41.93237,-87.65792,1,491,4.5
Chilango Mexican Street Food,Chicago,IL,Mexican,41.869141,-87.663129,1,478,4.5
Theory,Chicago,IL,Sports Bars,41.8899748,-87.6286362,2,774,4
Southport Grocery & Cafe,Chicago,IL,Grocery,41.946743,-87.664357,2,882,4
Next,Chicago,IL,American (New),41.88664118,-87.65190307,4,675,4
D'amato's Bakery,Chicago,IL,Bakeries,41.89118886,-87.65570813,1,367,4.5
Bongiorno's Italian Deli & Pizzeria,Chicago,IL,Pizza,41.889903,-87.625788,2,590,4
90 Miles Cuban Café,Chicago,IL,Cuban,41.93805695,-87.68580627,1,755,4
DryHop Brewers,Chicago,IL,Breweries,41.93924432,-87.6442064,2,747,4
Ethiopian Diamond,Chicago,IL,Ethiopian,41.99301,-87.66068,2,731,4
Goosefoot,Chicago,IL,American (New),41.9686849,-87.6960164,4,287,4.5
Sweet Maple Cafe,Chicago,IL,American (Traditional),41.869123,-87.660678,2,783,4
Tandoor Char House,Chicago,IL,Indian,41.9306399,-87.64928,2,787,4
Takito Kitchen,Chicago,IL,Mexican,41.90289,-87.67784,2,535,4
Ras Dashen Ethiopian Restaurant,Chicago,IL,Ethiopian,41.9885039,-87.6604057,2,673,4
Fish Bar,Chicago,IL,Seafood,41.93612437,-87.65418003,2,930,4
Sushi + Rotary Sushi Bar,Chicago,IL,Conveyor Belt Sushi,41.9403536,-87.6442751,2,408,4.5
The Hampton Social - River North,Chicago,IL,Seafood,41.88983373,-87.63785123,2,1044,4
Giordano's - Jackson,Chicago,IL,Pizza,41.8779751,-87.6344499,2,1144,4
Cafe Vienna,Chicago,IL,Bakeries,41.928489,-87.642033,2,638,4
The Franklin Room,Chicago,IL,American (Traditional),41.8944245,-87.6354674,2,487,4
Beacon Tavern,Chicago,IL,American (New),41.889641,-87.62556,2,532,4
La Fournette,Chicago,IL,Bakeries,41.9104983,-87.6345168,1,451,4.5
Bonci,Chicago,IL,Pizza,41.8848241,-87.6509421,2,384,4.5
Remington's,Chicago,IL,American (Traditional),41.88266,-87.62499,2,548,4
Janik's Cafe,Chicago,IL,Breakfast & Brunch,41.9030612,-87.677777,2,529,4
Crosby's Kitchen,Chicago,IL,American (Traditional),41.94508,-87.66357,2,759,4
The Map Room,Chicago,IL,Bars,41.9176,-87.67979,2,762,4
Sushi Joon,Chicago,IL,Sushi Bars,41.9815602,-87.6925329,2,222,5
Bittersweet Pastry Shop,Chicago,IL,Bakeries,41.94013,-87.65729,2,684,4
RJ Grunts,Chicago,IL,American (Traditional),41.92002444,-87.63663611,2,993,4
Alliance Bakery & Cafe,Chicago,IL,Bakeries,41.90355,-87.67149,1,865,4
Pueblo Nuevo,Chicago,IL,Mexican,41.960272,-87.76744,1,414,4.5
Catch 35,Chicago,IL,Seafood,41.886448,-87.629102,3,829,4
Cafe Selmarie,Chicago,IL,Bakeries,41.9674474,-87.6875832,2,720,4
Loving Heart,Chicago,IL,Vegan,41.9619233,-87.6515285,1,185,5
Cumin,Chicago,IL,Indian,41.9074789,-87.6732148,2,894,4
Barrio,Chicago,IL,Mexican,41.8890751,-87.6302265,2,593,4
Aloha Wagon,Chicago,IL,Filipino,41.865308,-87.685784,1,148,5
Naf Naf Grill,Chicago,IL,Middle Eastern,41.887581,-87.624981,1,509,4
Cantina Laredo,Chicago,IL,Mexican,41.89110716,-87.6282252,2,1403,3.5
Calo Ristorante,Chicago,IL,Pizza,41.97934,-87.66793,2,978,4
Native Foods,Chicago,IL,Vegan,41.93978925,-87.65506912,2,497,4
Pi-Hi Cafe,Chicago,IL,Mediterranean,41.94606569,-87.68775282,1,293,4.5
bopNGrill,Chicago,IL,Burgers,42.00284021,-87.66112041,2,819,4
BRGRBELLY,Chicago,IL,Burgers,41.9530335,-87.7709816,2,524,4.5
Community Tavern,Chicago,IL,American (New),41.9540099,-87.74883,2,396,4.5
Nana,Chicago,IL,American (New),41.83455048,-87.64604137,2,1089,4
Scone City,Chicago,IL,Bakeries,41.9034349,-87.66879,1,219,4.5
The Angry Crab,Chicago,IL,Seafood,41.9845332,-87.6972261,2,864,4
BITES Asian Kitchen + Bar,Chicago,IL,Asian Fusion,41.94221,-87.65209,2,468,4
HERO Coffee Bar,Chicago,IL,Coffee & Tea,41.8758857,-87.62904,1,394,4.5
Margie's Candies,Chicago,IL,Desserts,41.9613636,-87.6749436,1,554,4
Toni Patisserie & Cafe,Chicago,IL,Cafes,41.8831251,-87.6257316,2,719,4
Stella's Diner,Chicago,IL,Diners,41.93776287,-87.64437005,2,757,4
Nico Osteria,Chicago,IL,Italian,41.90136885,-87.62763821,3,747,4
The Bagelers Coffeehouse,Chicago,IL,Coffee & Tea,41.926975,-87.650414,1,322,4.5
Benny’s Chop House,Chicago,IL,Steakhouses,41.89065,-87.62698,4,608,4
Boeufhaus,Chicago,IL,Brasseries,41.899831,-87.687487,3,353,4.5
Chicago Theatre,Chicago,IL,Performing Arts,41.88548305,-87.62759883,2,427,4
Middle East Bakery & Grocery,Chicago,IL,Bakeries,41.9763326,-87.6686814,1,341,4.5
Umami Burger - Wicker Park,Chicago,IL,Burgers,41.90859,-87.6752,2,867,4
La Sirena Clandestina,Chicago,IL,Latin American,41.887103,-87.651697,2,509,4
Native Foods,Chicago,IL,American (New),41.90866,-87.67531,2,601,4
Max's Take Out,Chicago,IL,American (Traditional),41.87972,-87.62688,1,494,4
Schwa,Chicago,IL,American (New),41.90892,-87.66793,4,526,4
Weber Grill Restaurant,Chicago,IL,Barbeque,41.8918845,-87.6278923,2,1484,3.5
Lawry's The Prime Rib,Chicago,IL,Steakhouses,41.893461,-87.625029,3,789,4
Rollapalooza,Chicago,IL,Sushi Bars,41.94314,-87.64972,2,437,4.5
Las Tablas Colombian Steakhouse,Chicago,IL,Steakhouses,41.935258,-87.662681,2,929,4
The Marq,Chicago,IL,American (New),41.8796191,-87.6299253,2,582,4
Intelligentsia Coffee,Chicago,IL,Coffee & Tea,41.9382576,-87.6440467,2,620,4
Shokran Moroccan Restaurant,Chicago,IL,Moroccan,41.953504,-87.728805,2,436,4.5
Ann Sather Restaurant & Catering,Chicago,IL,Scandinavian,41.9397301,-87.6520027,2,807,4
Kingston Mines,Chicago,IL,Jazz & Blues,41.92869,-87.64922,2,559,4
Gus's World Famous Fried Chicken,Chicago,IL,Chicken Shop,41.8866488,-87.64940315,2,624,4
Bub City,Chicago,IL,Barbeque,41.8903402,-87.6308922,2,1050,3.5
Folklore Argentine Grill,Chicago,IL,Argentine,41.9034462,-87.67992401,2,673,4
Duke Of Perth,Chicago,IL,Pubs,41.93525,-87.64648,2,570,4
Frasca Pizzeria and Wine Bar,Chicago,IL,Wine Bars,41.9430502,-87.6713149,2,686,4
La Gondola,Chicago,IL,Pizza,41.9345793,-87.6686589,2,729,4
The Empty Bottle,Chicago,IL,Dive Bars,41.90047,-87.68663,1,354,4.5
Nando's Peri-Peri,Chicago,IL,South African,41.884096,-87.651797,2,557,4
Bake,Chicago,IL,Bakeries,41.91063,-87.68417,1,300,4.5
Masa Azul,Chicago,IL,Mexican,41.9318778,-87.7002477,2,338,4.5
Sunny Side Up & Coffee Shop,Chicago,IL,Breakfast & Brunch,41.89579164,-87.6263845,2,843,4
Opart Thai House,Chicago,IL,Thai,41.8563894,-87.6272949,2,910,4
Toast,Chicago,IL,Breakfast & Brunch,41.91909,-87.67794,2,598,4
Pizzeria Uno,Chicago,IL,Pizza,41.89227,-87.62692,2,1366,3.5
Rootstock Wine & Beer Bar,Chicago,IL,Wine Bars,41.899035,-87.696951,2,433,4
B.L.U.E.S.,Chicago,IL,Jazz & Blues,41.92788,-87.64848,2,268,4.5
Palace Grill,Chicago,IL,Diners,41.88178,-87.66248,2,346,4.5
Ramen Takeya,Chicago,IL,Ramen,41.8865399,-87.64833,2,604,4
Ba Le Sandwich,Chicago,IL,Bakeries,41.9732,-87.66024,1,793,4
Rosebud on Rush,Chicago,IL,Italian,41.895633,-87.62571,2,844,4
Roister,Chicago,IL,American (New),41.886524,-87.6518661,4,648,4
Nookies,Chicago,IL,Breakfast & Brunch,41.91427,-87.63508,2,694,4
Trattoria No. 10,Chicago,IL,Italian,41.88242722,-87.62969971,3,592,4
Topolobampo,Chicago,IL,Mexican,41.890585,-87.630905,4,993,3.5
Quesadilla La Reyna del Sur,Chicago,IL,Mexican,41.922732,-87.687343,1,462,4
Cornerstone Cafe,Chicago,IL,Coffee & Tea,41.93172008,-87.68772125,1,476,4
STK Chicago,Chicago,IL,Steakhouses,41.88902,-87.62864,3,821,4
Jackalope Coffee & Tea House,Chicago,IL,Coffee & Tea,41.8360951,-87.6453228,1,293,4.5
Fork,Chicago,IL,American (New),41.96511,-87.68662,2,977,4
The Bongo Room,Chicago,IL,Breakfast & Brunch,41.973183,-87.668348,2,610,4
SUSHI-SAN,Chicago,IL,Sushi Bars,41.8914851,-87.6302732,2,404,4
Cake Sweet Food Chicago,Chicago,IL,Bakeries,41.88588,-87.66838,3,160,5
La Crêperie,Chicago,IL,French,41.934059,-87.645708,2,670,4
Cho Sun Ok Restaurant,Chicago,IL,Korean,41.95797,-87.68178,2,1078,3.5
Taqueria El Asadero,Chicago,IL,Mexican,41.9612451,-87.6842599,1,561,4
Puppet Bike,Chicago,IL,Local Flavor,41.88259506,-87.63693237,1,136,5
Ghareeb Nawaz,Chicago,IL,Indian,41.997979,-87.681612,1,798,4
Michael's Pizzeria & Tavern,Chicago,IL,Pubs,41.95684803,-87.65181519,2,535,4
El Cubanito,Chicago,IL,Cuban,41.92784688,-87.7265241,1,310,4.5
SP Kebab,Chicago,IL,Greek,42.005643,-87.660959,1,382,4.5
Revival Food Hall,Chicago,IL,Food Court,41.87979,-87.63051,2,427,4
Pars Cove Restaurant,Chicago,IL,Middle Eastern,41.932758,-87.640861,2,452,4
Parson's Chicken & Fish,Chicago,IL,American (New),41.91758764,-87.70131524,2,981,3.5
Leña Brava,Chicago,IL,Seafood,41.88465,-87.65007,3,456,4
The Coffee & Tea Exchange,Chicago,IL,Coffee & Tea,41.94238411,-87.64426818,1,253,4.5
Feed,Chicago,IL,Southern,41.895473,-87.696973,1,611,4
Siam Noodle and Rice,Chicago,IL,Thai,41.958162,-87.65311,1,428,4
The River Valley Farmer's Table,Chicago,IL,Breakfast & Brunch,41.96528505,-87.67570464,2,336,4.5
Estrella Negra,Chicago,IL,Mexican,41.925175,-87.68706,2,536,4
CRĪO Bar and Restaurant,Chicago,IL,Latin American,41.927002,-87.6722383,2,354,4.5
Taqueria Moran,Chicago,IL,Mexican,41.92254169,-87.6975309,1,465,4
Great Sea Restaurant,Chicago,IL,Chinese,41.96831113,-87.7106371,2,687,4
Kizuki Ramen & Izakaya,Chicago,IL,Ramen,41.908769,-87.6751833,2,614,4
Julius Meinl,Chicago,IL,Coffee & Tea,41.94733,-87.66373,2,692,4
JJ Thai Street Food,Chicago,IL,Thai,41.8958251,-87.6703764,2,327,4
Taste of Peru,Chicago,IL,Peruvian,42.0013353,-87.67135133,2,535,4
Chicago Bagel Authority,Chicago,IL,Bagels,41.9178624,-87.6529861,1,663,4
BIG & little's Restaurant,Chicago,IL,Seafood,41.90535,-87.6700199,1,393,4
Go 4 Food,Chicago,IL,Chinese,41.851085,-87.6326203,2,678,4
Cedar Palace,Chicago,IL,Lebanese,41.918054,-87.645757,2,157,5
Flo & Santos,Chicago,IL,Pizza,41.8653913,-87.62601321,2,862,4
Lou Mitchell's,Chicago,IL,Breakfast & Brunch,41.87779,-87.64211,2,903,3.5
Wishbone,Chicago,IL,Breakfast & Brunch,41.885101,-87.642447,2,817,4
Bad Hunter,Chicago,IL,American (New),41.88463,-87.64769,2,599,4
Quality Crab & Oyster Bah,Chicago,IL,Seafood,41.91777,-87.64887,2,424,4
Cherry Circle Room,Chicago,IL,American (New),41.88166428,-87.62496948,2,361,4.5
Miller's Pub,Chicago,IL,American (Traditional),41.8802765,-87.6262965,2,1145,3.5
Joy's Noodles & Rice,Chicago,IL,Thai,41.941753,-87.644134,2,903,4
Timothy O'Toole's Pub - Chicago,Chicago,IL,American (Traditional),41.8931909,-87.6204274,2,1011,3.5
Mortar & Pestle,Chicago,IL,American (New),41.93806,-87.64464,2,467,4
Chez Joel Bistro,Chicago,IL,French,41.86921,-87.65507,3,363,4.5
Little Vietnam,Chicago,IL,Vietnamese,41.9837803,-87.6593784,1,322,4.5
Dak,Chicago,IL,Korean,41.9946798,-87.6586452,2,475,4
Semiramis,Chicago,IL,Lebanese,41.9658426,-87.7082133,2,542,4
CH Distillery,Chicago,IL,Cocktail Bars,41.8846371,-87.64226545,2,331,4.5
Kameya,Chicago,IL,Sushi Bars,41.9219281,-87.64897,2,286,4.5
Sultan's Market,Chicago,IL,Middle Eastern,41.9284272,-87.6420285,1,537,4
La Colombe Coffee,Chicago,IL,Coffee & Tea,41.88411094,-87.65192896,2,443,4
Band of Bohemia,Chicago,IL,Breweries,41.96760941,-87.67510986,3,524,4
MCCB Chicago 时尚食谱,Chicago,IL,Chinese,41.85380277,-87.63368664,2,319,4.5
Big Shoulders Coffee,Chicago,IL,Coffee Roasteries,41.8961251,-87.6550638,2,268,4.5
Forno Rosso Pizzeria Napoletana,Chicago,IL,Pizza,41.8845699,-87.65406,2,389,4.5
Sabroso! Mexican Grill,Chicago,IL,Mexican,41.89319,-87.66753,2,209,4.5
The Delta,Chicago,IL,Southern,41.91032,-87.67186,2,279,4.5
ARAMI,Chicago,IL,Sushi Bars,41.8960345,-87.67339094,3,636,4
Shake Shack,Chicago,IL,Burgers,41.8926299,-87.6260462,2,1149,3.5
Chiya Chai Cafe,Chicago,IL,Coffee & Tea,41.93142238,-87.71140936,2,356,4.5
Chengdu Impression,Chicago,IL,Szechuan,41.9286079,-87.648514,2,582,4
Cafe Jumping Bean,Chicago,IL,Cafes,41.85762,-87.66278,1,347,4.5
Mayan Palace Mexican Cuisine,Chicago,IL,Mexican,41.93221,-87.64861,2,555,4
Original Pancake House,Chicago,IL,Breakfast & Brunch,41.90178,-87.62744,2,543,4
Komorebi Sushi,Chicago,IL,Sushi Bars,41.90558,-87.67037,2,177,4.5
Pick Me Up Cafe,Chicago,IL,American (New),41.9438,-87.65403,2,916,3.5
Tortoise Supper Club,Chicago,IL,Supper Clubs,41.8887555,-87.62824402,3,485,4
Harry Caray's Italian Steakhouse - River North,Chicago,IL,Italian,41.88902263,-87.62925555,3,752,4
Aje Cafe,Chicago,IL,Coffee & Tea,41.93608931,-87.64772828,1,300,4.5
A Tavola,Chicago,IL,Italian,41.8960999,-87.68141,3,358,4
Fahlstrom's Fresh Fish Market,Chicago,IL,Seafood Markets,41.94009,-87.66114,2,485,4
Canton Regio,Chicago,IL,Mexican,41.858017,-87.6642617,2,519,4
George's Ice Cream and Sweets,Chicago,IL,Ice Cream & Frozen Yogurt,41.97828,-87.66875,1,504,4
Inspiration Kitchens,Chicago,IL,American (New),41.88502,-87.71402,2,230,4.5
Fado Irish Pub,Chicago,IL,Irish,41.8918,-87.63145,2,639,4
Jubilee Juice & Grill,Chicago,IL,Juice Bars & Smoothies,41.8840615,-87.6475148,2,464,4
Tesfa Ethiopian Cuisine,Chicago,IL,Ethiopian,41.96532,-87.6557799,2,173,5
LuxBar,Chicago,IL,American (Traditional),41.90177,-87.62763,2,797,4
Havana,Chicago,IL,Cuban,41.88967,-87.6314,2,770,4
Indie Cafe,Chicago,IL,Sushi Bars,41.99049996,-87.66000416,2,712,4
Dos Urban Cantina,Chicago,IL,Mexican,41.91725,-87.69841,2,347,4.5
Happy Lamb Hot Pot,Chicago,IL,Mongolian,41.84980346,-87.63200483,2,425,4
Eggy's Diner,Chicago,IL,Breakfast & Brunch,41.8851851,-87.6185829,2,658,4
The VIG Chicago,Chicago,IL,American (Traditional),41.9099251,-87.6345035,2,489,4
MAD Social,Chicago,IL,American (New),41.88187,-87.65598,2,442,4
Toast,Chicago,IL,Breakfast & Brunch,41.921992,-87.648104,2,772,4
Chocolate Shoppe Ice Cream,Chicago,IL,Ice Cream & Frozen Yogurt,41.9971351,-87.7620598,2,323,4.5
Formento's,Chicago,IL,Italian,41.88404,-87.65081,3,503,4
Fleming's Prime Steakhouse & Wine Bar - Chicago,Chicago,IL,Steakhouses,41.89227,-87.62703,3,538,4
Strings Ramen Shop,Chicago,IL,Ramen,41.853414,-87.633175,2,917,3.5
Cozy Corner Restaurant & Pancake House,Chicago,IL,Diners,41.92244,-87.69707,2,590,4
Cafe El Tapatio,Chicago,IL,Mexican,41.94357,-87.66913,2,758,4
Ella Elli,Chicago,IL,Wine Bars,41.9451151,-87.6630233,2,263,4.5
The Aberdeen Tap,Chicago,IL,Bars,41.890171,-87.654885,2,332,4.5
Tempesta Market,Chicago,IL,International Grocery,41.89133,-87.66176,2,154,4.5
Half Shell,Chicago,IL,Seafood,41.93302,-87.64657,2,708,4
Edgewater Tacos,Chicago,IL,Mexican,41.98444636,-87.66036674,2,206,5
Dinkel's Bakery,Chicago,IL,Bakeries,41.94242457,-87.67041346,1,674,4
Sam & George's,Chicago,IL,Breakfast & Brunch,41.93624,-87.66418,2,492,4
Ipsento 606,Chicago,IL,Coffee & Tea,41.91443,-87.68326,2,237,4.5
Ruth's Chris Steak House,Chicago,IL,Steakhouses,41.89019811,-87.62942612,3,743,4
Seadog Sushi Bar,Chicago,IL,Sushi Bars,41.90343636,-87.66522423,2,536,4
Devil Dawgs -  South State,Chicago,IL,Hot Dogs,41.87207,-87.6271,1,658,4
Zia's Lago Vista,Chicago,IL,Italian,41.9513,-87.66847,2,468,4
Podhalanka,Chicago,IL,Polish,41.90319716,-87.66705562,2,434,4
Vanille Patisserie,Chicago,IL,Desserts,41.92040658,-87.6373715,2,242,4.5
The Jibarito Stop,Chicago,IL,Puerto Rican,41.85802,-87.66801,1,253,4.5
Parachute,Chicago,IL,Korean,41.944707,-87.706518,3,619,4
Gale Street Inn,Chicago,IL,American (Traditional),41.96997477,-87.76283517,2,613,4
Pittsfield Cafe,Chicago,IL,Breakfast & Brunch,41.883263,-87.62597,2,632,4
A Taste Of Heaven,Chicago,IL,Bakeries,41.9799884,-87.6681389,2,673,4
Runa Japanese,Chicago,IL,Japanese,41.91013,-87.68461,2,318,4
Pub Royale,Chicago,IL,Pubs,41.90286,-87.67916,2,395,4
Patino's Grill,Chicago,IL,Burgers,41.953742,-87.706068,1,180,4.5
Amitabul,Chicago,IL,Vegan,41.99416,-87.78439,2,419,4.5
Everybody's Coffee,Chicago,IL,Coffee & Tea,41.9652724,-87.6535798,1,212,4.5
Sidetrack,Chicago,IL,Gay Bars,41.94323476,-87.64918837,2,396,4
Enso Sushi & Bar,Chicago,IL,Sushi Bars,41.9107586,-87.6773651,2,407,4
Jeni's Splendid Ice Creams,Chicago,IL,Ice Cream & Frozen Yogurt,41.90818,-87.63416,2,190,4.5
Noodles In the Pot,Chicago,IL,Thai,41.92691496,-87.64879704,2,679,4
The Rosebud,Chicago,IL,Italian,41.869524,-87.664293,2,621,4
Acanto,Chicago,IL,Italian,41.88132348,-87.62453791,2,354,4
Chief O'Neill's Pub & Restaurant,Chicago,IL,American (Traditional),41.94462,-87.70553,2,570,4
Turquoise Restaurant,Chicago,IL,Turkish,41.94289,-87.68265,2,698,4
Floriole Cafe & Bakery,Chicago,IL,Bakeries,41.921956,-87.659199,2,471,4
Shokolad,Chicago,IL,Bakeries,41.89598,-87.69042,1,245,4.5
Eden,Chicago,IL,American (New),41.88528503,-87.67094739,3,232,4.5
Mia Francesca,Chicago,IL,Italian,41.9420064,-87.6523323,2,664,4
Osaka Sushi Express & Fresh Fruit Smoothies,Chicago,IL,Sushi Bars,41.876943,-87.624532,1,468,4
SideDoor,Chicago,IL,Gastropubs,41.893543,-87.625046,2,496,4
Osteria Langhe,Chicago,IL,Italian,41.917687,-87.698252,3,344,4
Robert's Pizza & Dough Company,Chicago,IL,Pizza,41.89069164,-87.61720965,2,288,4.5
Ricobene's,Chicago,IL,Italian,41.84575,-87.63389,1,800,4
Casa Yari,Chicago,IL,Latin American,41.92497,-87.71019,2,149,4.5
Agami,Chicago,IL,Sushi Bars,41.9674681,-87.6588103,2,462,4
Green Mill,Chicago,IL,Jazz & Blues,41.969175,-87.65974048,2,919,3.5
Vincent Restaurant,Chicago,IL,American (New),41.97981754,-87.66753444,3,480,4
The Bento Box,Chicago,IL,Asian Fusion,41.91786,-87.68436,2,236,4.5
Señor Pan Cafe,Chicago,IL,Cuban,41.9244149,-87.7423467,2,475,4
Tapas Valencia,Chicago,IL,Spanish,41.861043,-87.628155,2,594,4
Rumi Middle Eastern Grill,Chicago,IL,Middle Eastern,41.9092,-87.67616,1,231,4.5
"Table, Donkey and Stick",Chicago,IL,Modern European,41.91775,-87.695965,2,417,4
Urban Vegan,Chicago,IL,Vegan,41.96143722,-87.66933581,2,427,4
Brunch,Chicago,IL,Breakfast & Brunch,41.8937063,-87.6372449,2,817,4
Landbirds,Chicago,IL,Chicken Wings,41.92764,-87.69782,2,203,4.5
Vegan Plate,Chicago,IL,Thai,41.92541885,-87.66771698,2,227,4.5
Nha Hang Viet Nam,Chicago,IL,Vietnamese,41.9734154,-87.6560364,2,292,4.5
Pizzeria Due,Chicago,IL,Pizza,41.89314677,-87.62656816,2,1000,3.5
Cuba 312,Chicago,IL,Caribbean,41.943481,-87.680633,2,285,4.5
Taqueria Traspasada,Chicago,IL,Mexican,41.89633,-87.66705,1,376,4
Emporium Wicker Park,Chicago,IL,Bars,41.90661691,-87.67168164,1,550,4
Ruby's Fast Food,Chicago,IL,Filipino,41.96126,-87.72215,1,242,4.5
The Berghoff Restaurant,Chicago,IL,Bars,41.8793326,-87.6286679,2,1015,3.5
5 Rabanitos Restaurante and Taqueria,Chicago,IL,Mexican,41.85797065,-87.67095242,2,428,4
South Coast Sushi,Chicago,IL,Sushi Bars,41.8589016,-87.62427483,2,514,4
