id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
oaWp5qWY9pEmI3WyFngLsw,itzy-bitzy-patisserie-new-brunswick,Itzy Bitzy Patisserie,https://s3-media4.fl.yelpcdn.com/bphoto/5cUO_aQartJroLQbkfdy6g/o.jpg,False,https://www.yelp.com/biz/itzy-bitzy-patisserie-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,2,"[{'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 40.4947700500488, 'longitude': -74.4438095092773}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'New Brunswick', 'zip_code': '08906', 'country': 'US', 'state': 'NJ', 'display_address': ['New Brunswick, NJ 08906']}",,,792.2575038878953
5INBYUVqCav0R0ZTOG02Ng,red-robin-gourmet-burgers-and-brews-south-plainfield,Red Robin Gourmet Burgers and Brews,https://s3-media2.fl.yelpcdn.com/bphoto/ZZ80LHPm-rws1Cc-BXCedg/o.jpg,False,https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-south-plainfield?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,162,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 40.55531, 'longitude': -74.430693}","['delivery', 'pickup']",$$,"{'address1': '6200 Hadley Road', 'address2': '', 'address3': '', 'city': 'South Plainfield', 'zip_code': '07080', 'country': 'US', 'state': 'NJ', 'display_address': ['6200 Hadley Road', 'South Plainfield, NJ 07080']}",+19087539300,(908) 753-9300,7487.762671447046
UYCrEDmwPT2vhjBl9Hoswg,scarlet-pub-new-brunswick,Scarlet Pub,https://s3-media2.fl.yelpcdn.com/bphoto/3YGa81DVILWfd85IO62_Og/o.jpg,False,https://www.yelp.com/biz/scarlet-pub-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,19,"[{'alias': 'bars', 'title': 'Bars'}]",2.0,"{'latitude': 40.4995975808087, 'longitude': -74.4529073996385}",[],$,"{'address1': '131 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['131 Easton Ave', 'New Brunswick, NJ 08901']}",+17322474771,(732) 247-4771,1598.0370705801797
c-qG__Lm8IbAz4oX6Zmsbg,hanok-buffet-east-brunswick-3,Hanok Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/WReVkgTnYsPw5d1iGQ-G3A/o.jpg,False,https://www.yelp.com/biz/hanok-buffet-east-brunswick-3?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,52,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.446782, 'longitude': -74.397898}",[],$$,"{'address1': '415 NJ-18', 'address2': 'Ste 9', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['415 NJ-18', 'Ste 9', 'East Brunswick, NJ 08816']}",+17322541840,(732) 254-1840,5897.428418012289
EeHYuvexqO0HAVvQGAesCA,de-island-breeze-caribbean-restaurant-and-lounge-somerset,De Island Breeze Caribbean Restaurant & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/EtpQZ-dBR-tWsklaNd_usg/o.jpg,False,https://www.yelp.com/biz/de-island-breeze-caribbean-restaurant-and-lounge-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,43,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.0,"{'latitude': 40.4862118, 'longitude': -74.4820408}",['delivery'],$$,"{'address1': '676 Franklin Blvd', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['676 Franklin Blvd', 'Somerset, NJ 08873']}",+17322148611,(732) 214-8611,3466.9900056742977
5BDRCRNPCPGlWmNq_oNESw,smashburger-east-brunswick-3,Smashburger,https://s3-media3.fl.yelpcdn.com/bphoto/5DfTPL51fGBBRkeipsZh3w/o.jpg,False,https://www.yelp.com/biz/smashburger-east-brunswick-3?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,130,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 40.434729749932, 'longitude': -74.3913401920461}",[],$,"{'address1': '591 Rt 18 S', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['591 Rt 18 S', 'East Brunswick, NJ 08816']}",+17323872620,(732) 387-2620,7302.133282384749
4L8RQkS8kVCUhkdEcj5Rpw,sabroso-restaurant-new-brunswick,Sabroso restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/gWamvUOpQOHTjVBeZyVdTw/o.jpg,False,https://www.yelp.com/biz/sabroso-restaurant-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.48632, 'longitude': -74.44649}","['delivery', 'pickup']",,"{'address1': '119 Remsen Ave', 'address2': '', 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['119 Remsen Ave', 'New Brunswick, NJ 08901']}",+17327454600,(732) 745-4600,520.2365592327924
4Yg5k9TR0TH3CN4ayVMNWw,perkins-restaurant-and-bakery-east-brunswick,Perkins Restaurant & Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/gTRokmhNZmoaQY42vJ3SHQ/o.jpg,False,https://www.yelp.com/biz/perkins-restaurant-and-bakery-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,44,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.4585086313283, 'longitude': -74.4013224542141}",[],$,"{'address1': '286 Route 18', 'address2': None, 'address3': None, 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['286 Route 18', 'East Brunswick, NJ 08816']}",+17326981811,(732) 698-1811,4725.9415510177405
vODukNV5hnG2w3nyZ-lONw,wawa-south-river-2,Wawa,https://s3-media1.fl.yelpcdn.com/bphoto/yWE5M4BSvKZIM5ZmwnQD1A/o.jpg,False,https://www.yelp.com/biz/wawa-south-river-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,23,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.4618427771422, 'longitude': -74.4005694574776}",[],$,"{'address1': '656 Old Bridge Tpk', 'address2': None, 'address3': None, 'city': 'South River', 'zip_code': '08882', 'country': 'US', 'state': 'NJ', 'display_address': ['656 Old Bridge Tpk', 'South River, NJ 08882']}",+17322542106,(732) 254-2106,4520.249753504907
mwamVFy5gRxhYqMLoIw0uA,brookside-deli-new-brunswick,Brookside Deli,https://s3-media1.fl.yelpcdn.com/bphoto/XeWl1M5Wh5U3RgEekfmO5w/o.jpg,False,https://www.yelp.com/biz/brookside-deli-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,8,"[{'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 40.475221, 'longitude': -74.473147}",[],$,"{'address1': '610 Jersey Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['610 Jersey Ave', 'New Brunswick, NJ 08901']}",+17325451250,(732) 545-1250,3095.3408251746746
Ej0WTzYfPHC2ozoYPsiSzw,asian-garden-highland-park,Asian Garden,https://s3-media4.fl.yelpcdn.com/bphoto/m5Rb5s6kKmK7y64ohh6Lyw/o.jpg,False,https://www.yelp.com/biz/asian-garden-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,28,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.5016555786133, 'longitude': -74.4159088134766}","['delivery', 'pickup']",$$,"{'address1': '145 Woodbridge Ave', 'address2': None, 'address3': None, 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['145 Woodbridge Ave', 'Highland Park, NJ 08904']}",+17329858863,(732) 985-8863,2571.5943212270768
QDv03UakWJHs-6Rh6OyFRg,la-finca-mexican-restaurant-and-pizzeria-new-brunswick,La Finca Mexican Restaurant and Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/Xt4qOBv1R_wNvWdGjHsaBg/o.jpg,False,https://www.yelp.com/biz/la-finca-mexican-restaurant-and-pizzeria-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.4781048792113, 'longitude': -74.4602427643363}",['delivery'],$$,"{'address1': '6 Elizabeth St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['6 Elizabeth St', 'New Brunswick, NJ 08901']}",+17326402626,(732) 640-2626,1996.9271203596804
bHGqy6vif35iJ4OawId_2A,campus-pizza-new-brunswick-2,Campus Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/1XnWu6acpLLUu-Yj72AcpQ/o.jpg,False,https://www.yelp.com/biz/campus-pizza-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 40.49969, 'longitude': -74.454055}","['delivery', 'pickup']",,"{'address1': '160 Easton Ave', 'address2': None, 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['160 Easton Ave', 'New Brunswick, NJ 08901']}",+17329379500,(732) 937-9500,1665.453384300553
9fskQgITdRWrqn6W7L5TYQ,roosevelt-county-park-edison,Roosevelt County Park,https://s3-media2.fl.yelpcdn.com/bphoto/fojmez4yhOKtMulECDt8MA/o.jpg,False,https://www.yelp.com/biz/roosevelt-county-park-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,24,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 40.552284, 'longitude': -74.341235}",[],,"{'address1': '151 Parsonage Rd', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08837', 'country': 'US', 'state': 'NJ', 'display_address': ['151 Parsonage Rd', 'Edison, NJ 08837']}",,,11073.054734195155
C4SLFBqTHj1xvV2F9E21SQ,la-rosas-pizza-metuchen,La Rosa's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/i5lfBmEuBtSh6owbB16Wew/o.jpg,False,https://www.yelp.com/biz/la-rosas-pizza-metuchen?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,46,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.5407021, 'longitude': -74.3652874}",['delivery'],$$,"{'address1': '335 Lake Ave', 'address2': '', 'address3': '', 'city': 'Metuchen', 'zip_code': '08840', 'country': 'US', 'state': 'NJ', 'display_address': ['335 Lake Ave', 'Metuchen, NJ 08840']}",+17325496505,(732) 549-6505,8632.407229995544
kZPiIGbJ6RPjPTUZfNOzYA,edo-takeout-edison,Edo Takeout,https://s3-media2.fl.yelpcdn.com/bphoto/hDQmKB3QY4WuGCO1kG06VQ/o.jpg,False,https://www.yelp.com/biz/edo-takeout-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,37,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.5551087830904, 'longitude': -74.3458007527786}",[],$$,"{'address1': '1 NJ-27', 'address2': '', 'address3': None, 'city': 'Edison', 'zip_code': '08820', 'country': 'US', 'state': 'NJ', 'display_address': ['1 NJ-27', 'Edison, NJ 08820']}",+17324940152,(732) 494-0152,10936.44786290787
eMxTL_qtg2hwcVp8zWWTsg,legal-grounds-cafe-new-brunswick,Legal Grounds Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/TA3JQDQILX7ttq3_7hR2RA/o.jpg,False,https://www.yelp.com/biz/legal-grounds-cafe-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.494347408129, 'longitude': -74.4449101425596}",['delivery'],$,"{'address1': '55 Bayard St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['55 Bayard St', 'New Brunswick, NJ 08901']}",+17323178338,(732) 317-8338,734.6136019892687
SpuZJsGarsieHlLhUSN53Q,giannis-pizzarama-piscataway,Gianni's Pizzarama,https://s3-media3.fl.yelpcdn.com/bphoto/2xxH8jQ4HBqhEzxhdZLQxQ/o.jpg,False,https://www.yelp.com/biz/giannis-pizzarama-piscataway?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,50,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.5547569196119, 'longitude': -74.4342819582242}",['delivery'],$$,"{'address1': '1006 Stelton Rd', 'address2': '', 'address3': '', 'city': 'Piscataway', 'zip_code': '08854', 'country': 'US', 'state': 'NJ', 'display_address': ['1006 Stelton Rd', 'Piscataway, NJ 08854']}",+17329819507,(732) 981-9507,7392.885654672018
cI86lJ9VfOt7-UfHCBuUNQ,kettlemans-bagels-somerset,Kettleman's Bagels,https://s3-media2.fl.yelpcdn.com/bphoto/mxD2Biq_G1efSZr9wfaX-g/o.jpg,False,https://www.yelp.com/biz/kettlemans-bagels-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,149,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bagels', 'title': 'Bagels'}]",3.0,"{'latitude': 40.529897, 'longitude': -74.54152}",[],$,"{'address1': '456 Elizabeth Ave', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['456 Elizabeth Ave', 'Somerset, NJ 08873']}",+17328680008,(732) 868-0008,9669.846844554564
wykYMNidsZo4WOy0BXplmA,peking-duck-house-north-brunswick,Peking Duck House,https://s3-media2.fl.yelpcdn.com/bphoto/5lPSTy_QD9M-7YQbet7kKA/o.jpg,False,https://www.yelp.com/biz/peking-duck-house-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,47,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.4351691, 'longitude': -74.4857437}",[],$$,"{'address1': '2174 Rt 130', 'address2': None, 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['2174 Rt 130', 'North Brunswick, NJ 08902']}",+17328218787,(732) 821-8787,7014.332417591752
FrAu3yK42WiD8490vgq07w,indian-hut-somerset-franklin-township,Indian hut Somerset,https://s3-media3.fl.yelpcdn.com/bphoto/R8g3QbeFnktw6KQPPeUIJA/o.jpg,False,https://www.yelp.com/biz/indian-hut-somerset-franklin-township?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,33,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.5350899, 'longitude': -74.50733}","['delivery', 'pickup']",$$,"{'address1': '1760 Easton Ave', 'address2': None, 'address3': '', 'city': 'Franklin Township', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['1760 Easton Ave', 'Franklin Township, NJ 08873']}",+17328680700,(732) 868-0700,7622.354856162299
khMfUvs-XZTQ-ueMCFNqFA,crazy-4-falafel-somerset,Crazy 4 Falafel,https://s3-media2.fl.yelpcdn.com/bphoto/NRQBU9y4FSU-bir3LtvDwA/o.jpg,False,https://www.yelp.com/biz/crazy-4-falafel-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,66,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,"{'latitude': 40.529433, 'longitude': -74.54172}","['delivery', 'pickup']",$,"{'address1': '456 Elizabeth Ave', 'address2': '', 'address3': None, 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['456 Elizabeth Ave', 'Somerset, NJ 08873']}",+17324127366,(732) 412-7366,9660.30523214862
IVxpTtsAAIts2RkzqS4NgQ,sarku-japan-teriyaki-and-sushi-express-north-brunswick,Sarku Japan Teriyaki & Sushi Express,https://s3-media1.fl.yelpcdn.com/bphoto/YC2EULdFB_6BVDn767xPUQ/o.jpg,False,https://www.yelp.com/biz/sarku-japan-teriyaki-and-sushi-express-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,53,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",2.5,"{'latitude': 40.4613216713086, 'longitude': -74.4570270222514}",['delivery'],$,"{'address1': '530 Shoppes Blvd', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['530 Shoppes Blvd', 'North Brunswick, NJ 08902']}",+17326402700,(732) 640-2700,3310.1783812714057
VKnejGBFc2_R7TxBDRRMsw,ichiban-18-asian-cuisine-east-brunswick,Ichiban 18 Asian Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/S5I5SyTkJ_V15mcsOmizrQ/o.jpg,False,https://www.yelp.com/biz/ichiban-18-asian-cuisine-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,117,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 40.4176452526491, 'longitude': -74.3711830888249}","['delivery', 'pickup']",$$,"{'address1': '1020 Rte 18', 'address2': None, 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['1020 Rte 18', 'East Brunswick, NJ 08816']}",+17323900077,(732) 390-0077,9842.014434513818
fvaCGEpbQbKcyhk2A7wVHw,campus-deli-and-food-store-new-brunswick,Campus Deli & Food Store,https://s3-media4.fl.yelpcdn.com/bphoto/P9s7wWJsXrKq1e7x7d8H6w/o.jpg,False,https://www.yelp.com/biz/campus-deli-and-food-store-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,7,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 40.5019109038077, 'longitude': -74.4559486211168}",['pickup'],$$,"{'address1': '82 Senior St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['82 Senior St', 'New Brunswick, NJ 08901']}",+17328284011,(732) 828-4011,1960.2575210435227
nWhonn-J23KA--lGNFh0VQ,coffaros-pizza-south-river,Coffaro's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/Lg9CjRxmJEs-xKy2aWiEkw/o.jpg,False,https://www.yelp.com/biz/coffaros-pizza-south-river?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,44,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.45072, 'longitude': -74.38071}",['delivery'],$,"{'address1': '58 Obert St', 'address2': '', 'address3': '', 'city': 'South River', 'zip_code': '08882', 'country': 'US', 'state': 'NJ', 'display_address': ['58 Obert St', 'South River, NJ 08882']}",+17322571133,(732) 257-1133,6602.2695231322
ljm2JpKCRvFYlomLa0DVmA,the-brass-monkey-sayreville,The Brass Monkey,https://s3-media3.fl.yelpcdn.com/bphoto/b1RFArRoQ9-RZYTqdlWphA/o.jpg,False,https://www.yelp.com/biz/the-brass-monkey-sayreville?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,30,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.429915, 'longitude': -74.342334}",[],$,"{'address1': '4500 Bordentown Ave', 'address2': '', 'address3': '', 'city': 'Sayreville', 'zip_code': '08872', 'country': 'US', 'state': 'NJ', 'display_address': ['4500 Bordentown Ave', 'Sayreville, NJ 08872']}",+17326139445,(732) 613-9445,10583.301051151002
GdXMcuL1-hITHOwprzw9fA,panda-express-south-plainfield,Panda Express,https://s3-media2.fl.yelpcdn.com/bphoto/KVlROBrR0D2uRGRhxRUJnw/o.jpg,False,https://www.yelp.com/biz/panda-express-south-plainfield?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,57,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 40.5493800385727, 'longitude': -74.4256460336941}",[],$,"{'address1': '5030 Hadley Center Dr', 'address2': '', 'address3': '', 'city': 'South Plainfield', 'zip_code': '07080', 'country': 'US', 'state': 'NJ', 'display_address': ['5030 Hadley Center Dr', 'South Plainfield, NJ 07080']}",+19082220196,(908) 222-0196,6895.972298513962
KDZgugJFIym-FBfbbCmXJw,bella-la-pizzeria-east-brunswick,Bella La Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/V7-sq33jgyshJhf8mZniRQ/o.jpg,False,https://www.yelp.com/biz/bella-la-pizzeria-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,41,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.453424, 'longitude': -74.399588}",['delivery'],$$,"{'address1': '337 State Rte 18', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['337 State Rte 18', 'East Brunswick, NJ 08816']}",+17322546665,(732) 254-6665,5237.069559356066
